date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-03-08 05:00:00,0.045,0.045,0.045,0.045,0.00656056,0.00029522,0.045
2015-03-08 09:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-08 13:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-08 17:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-08 21:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 01:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 05:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 09:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 13:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 17:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09 21:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 01:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 05:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 09:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 13:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 17:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10 21:00:00,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-11 01:00:00,0.960001,0.960001,0.960001,0.960001,0.00717944,0.00689226,0.960001
2015-03-11 05:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-11 09:00:00,0.960001,0.960001,0.960001,0.960001,0.06139032,0.05893476,0.960001
2015-03-11 13:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-11 17:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-11 21:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 01:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 05:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 09:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 13:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 17:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-12 21:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-13 01:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-13 05:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-13 09:00:00,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-13 13:00:00,2.64999,2.64999,2.64999,2.64999,0.00037736,0.001,2.64999
2015-03-13 17:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-13 21:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-14 01:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-14 05:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-14 09:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-14 13:00:00,2.64999,2.64999,2.64999,2.64999,0.0,0.0,2.64999
2015-03-14 17:00:00,1.01200001,1.01200001,1.01200001,1.01200001,0.00515737,0.00521925,1.01200001
2015-03-14 21:00:00,1.01200001,1.01200001,1.01200001,1.01200001,0.0,0.0,1.01200001
2015-03-15 01:00:00,1.01200001,1.01200001,1.01200001,1.01200001,0.0,0.0,1.01200001
2015-03-15 05:00:00,1.01200022,1.01200022,1.01200022,1.01200022,0.0010064,0.00101847,1.01200022
2015-03-15 09:00:00,2.6499999,2.6499999,2.649999,2.649999,0.00076213,0.00201964,2.64999945
2015-03-15 13:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-15 17:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-15 21:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.15596508,0.2916547,1.87000001
2015-03-16 01:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-16 05:00:00,1.87000001,1.87000001,1.01200023,1.01200023,0.00622778,0.00633247,1.01681115
2015-03-16 09:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-16 13:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-16 17:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-16 21:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 01:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 05:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 09:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 13:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 17:00:00,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17 21:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.00541722,0.01435563,2.6499999
2015-03-18 01:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-18 05:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-18 09:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-18 13:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-18 17:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-18 21:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 01:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 05:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 09:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 13:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 17:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19 21:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 01:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 05:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 09:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 13:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 17:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20 21:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-21 01:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-21 05:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-21 09:00:00,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-21 13:00:00,2.5,2.5,2.5,2.5,0.00042302,0.00105755,2.5
2015-03-21 17:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.00042217,0.00042723,1.01200011
2015-03-21 21:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-22 01:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.01992863,0.02016777,1.01200011
2015-03-22 05:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-22 09:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-22 13:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-22 17:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-22 21:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-23 01:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-23 05:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-23 09:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-23 13:00:00,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
