date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-02-20 01:00:00,225.0,225.0,225.0,225.0,0.00444444,0.999999,225.0
2015-02-20 05:00:00,244.0,244.0,225.0,225.0,0.18867304,45.27631367,239.97235466
2015-02-20 09:00:00,244.0,244.0,244.0,244.0,0.0,0.0,244.0
2015-02-20 13:00:00,240.25011568,240.25011809,240.25011568,240.25011809,0.044,10.57100509,240.25011569
2015-02-20 17:00:00,240.25,245.0,240.25,244.0,0.18642935,45.32389191,243.11564631
2015-02-20 21:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 01:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 05:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 09:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 13:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 17:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-21 21:00:00,240.25,240.25,240.25,240.25,0.0,0.0,240.25
2015-02-22 01:00:00,245.0,245.0,245.0,245.0,0.06009077,14.72223865,245.0
2015-02-22 05:00:00,245.0,245.0,245.0,245.0,0.0,0.0,245.0
2015-02-22 09:00:00,249.0,249.0,245.0,245.0,0.02021607,4.99300143,246.98180358
2015-02-22 13:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-02-22 17:00:00,245.0,245.0,245.0,245.0,0.01819196,4.4570302,245.0
2015-02-22 21:00:00,244.0,245.00001722,244.0,245.00001722,0.20900653,51.03221976,244.1656716
2015-02-23 01:00:00,235.5,235.50000711,235.5,235.50000711,0.20695862,48.73875501,235.5
2015-02-23 05:00:00,235.0,235.001,235.0,235.001,0.08468181,19.90024144,235.00019008
2015-02-23 09:00:00,235.0,235.001,235.0,235.00000236,0.39893011,93.74860118,235.0000635
2015-02-23 13:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.00017756,0.0417266,235.00002596
2015-02-23 17:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0.0,235.00002596
2015-02-23 21:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0.0,235.00002596
2015-02-24 01:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0.0,235.00002596
2015-02-24 05:00:00,235.0,235.0,235.0,235.0,0.01181802,2.7772347,235.0
2015-02-24 09:00:00,235.0,235.0,235.0,235.0,0.00399473,0.93876155,235.0
2015-02-24 13:00:00,235.0,235.0,235.0,235.0,0.0,0.0,235.0
2015-02-24 17:00:00,235.0,235.0,235.0,235.0,0.0,0.0,235.0
2015-02-24 21:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0704908,16.77681306,238.00003776
2015-02-25 01:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.55216987,131.4164499,238.00003776
2015-02-25 05:00:00,239.75,239.75,239.75,239.75,9.33e-05,0.02236867,239.75
2015-02-25 09:00:00,239.75,239.75,239.75,239.75,0.0,0.0,239.75
2015-02-25 13:00:00,239.75,239.75,239.75,239.75,0.0,0.0,239.75
2015-02-25 17:00:00,237.75,239.75,237.75,239.75,0.92755033,221.58409525,238.89172165
2015-02-25 21:00:00,237.75,237.75,237.75,237.75,0.0,0.0,237.75
2015-02-26 01:00:00,237.75,237.75,237.75,237.75,0.0,0.0,237.75
2015-02-26 05:00:00,237.75,237.75,237.75,237.75,0.0,0.0,237.75
2015-02-26 09:00:00,237.75,237.75,237.75,237.75,0.0,0.0,237.75
2015-02-26 13:00:00,237.75,237.75,237.75,237.75,0.0,0.0,237.75
2015-02-26 17:00:00,237.75,237.75,237.75,237.75,1.284e-05,0.00305271,237.75
2015-02-26 21:00:00,239.79999999,239.79999999,237.75,237.75,0.00051594,0.12346224,239.29574465
2015-02-27 01:00:00,238.5,238.5,238.5,238.5,0.00012148,0.02897298,238.5
2015-02-27 05:00:00,238.5,238.5,238.5,238.5,0.0,0.0,238.5
2015-02-27 09:00:00,248.6,248.6,238.49999999,238.49999999,1.50970167,364.20836166,241.24525321
2015-02-27 13:00:00,239.0,239.0,239.0,239.0,0.00061314,0.14654046,239.0
2015-02-27 17:00:00,249.0,249.0,239.0,239.0,0.00871082,2.12450398,243.89253594
2015-02-27 21:00:00,239.0,249.0,239.0,249.0,0.02320042,5.62000078,242.2370276
2015-02-28 01:00:00,249.0,249.0,249.0,249.0,0.04681131,11.65601619,249.0
2015-02-28 05:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-02-28 09:00:00,240.0,240.0,240.0,240.0,8.302e-05,0.0199248,240.0
2015-02-28 13:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-02-28 17:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-02-28 21:00:00,240.0,240.0,240.0,240.0,0.05030918,12.0742032,240.0
2015-03-01 01:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-03-01 05:00:00,240.00006025,251.0,240.0,240.00005302,0.02093792,5.05320776,241.34239549
2015-03-01 09:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0.0,240.00006025
2015-03-01 13:00:00,240.0001205,240.0001205,240.0001205,240.0001205,9.201e-05,0.02208241,240.0001205
2015-03-01 17:00:00,251.0,251.0,251.0,251.0,0.00010438,0.02619938,251.0
2015-03-01 21:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 01:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 05:00:00,251.0,251.0,251.0,251.0,0.00107344,0.26943344,251.0
2015-03-02 09:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 13:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
