date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-03-12 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,1.20284924,0.00520699,0.00432888
2015-03-12 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-12 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-12 17:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-12 21:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13 01:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.23100663,0.00099999,0.00432888
2015-03-13 17:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13 21:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 01:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 17:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-14 21:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 01:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 17:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15 21:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 01:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 17:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16 21:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17 01:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17 05:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17 09:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17 13:00:00,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17 17:00:00,0.00029991,0.00029991,0.00029991,0.00029991,10.0,0.0029991,0.00029991
2015-03-17 21:00:00,0.0003,0.0003,0.0003,0.0003,30.0,0.009,0.0003
2015-03-18 01:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-18 05:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-18 09:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-18 13:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-18 17:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-18 21:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-19 01:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-19 05:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-19 09:00:00,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003
2015-03-19 13:00:00,0.00029881,0.00029991,0.00029881,0.00029991,10078.10102744,3.01152307,0.00029881
2015-03-19 17:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-19 21:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 01:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 05:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 09:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 13:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 17:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-20 21:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 01:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 05:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 09:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 13:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 17:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21 21:00:00,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-22 01:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.34870867,0.00139366,0.00399666
2015-03-22 05:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-22 09:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-22 13:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-22 17:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-22 21:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 01:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 05:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 09:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 13:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 17:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23 21:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 01:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 05:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 09:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 13:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 17:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24 21:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-25 01:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-25 05:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-25 09:00:00,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-25 13:00:00,0.00029892,0.00029892,0.00029892,0.00029892,10.98276786,0.00328296,0.00029892
2015-03-25 17:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-25 21:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 01:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 05:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 09:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 13:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 17:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-26 21:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 01:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 05:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 09:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 13:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 17:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27 21:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 01:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 05:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 09:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 13:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 17:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28 21:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-29 01:00:00,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
