date,close,high,low,open,quoteVolume,volume,weightedAverage
2016-07-28 10:30:00,1.0,1.0,1.0,1.0,2.0,2.0,1.0
2016-07-28 11:00:00,1.4900007,1.8,1.30000004,1.8,107.82613842,153.2114492,1.42091195
2016-07-28 11:30:00,1.5899,1.5899,1.49000071,1.49000071,38.49390449,57.45588739,1.49259702
2016-07-28 12:00:00,1.5899,1.5899,1.5899,1.5899,3.99956872,6.3589143,1.5899
2016-07-28 12:30:00,1.5899,1.5899,1.5899,1.5899,0.0,0.0,1.5899
2016-07-28 13:00:00,1.6,1.69999999,1.51,1.51,158.39525145,247.36969743,1.5617242
2016-07-28 13:30:00,1.51000001,1.6,1.50999999,1.50999999,54.3244527,82.2180554,1.51346311
2016-07-28 14:00:00,1.5,1.510001,1.5,1.510001,186.69300259,281.88648707,1.50989315
2016-07-28 14:30:00,1.31200406,1.31200414,1.31200406,1.31200414,1181.73473456,1550.44077452,1.31200406
2016-07-28 15:00:00,1.312018,1.67877,1.312018,1.67877,0.28633682,0.43650878,1.52445913
2016-07-28 15:30:00,1.5,1.55,1.31500028,1.5,1546.55250057,2177.17062836,1.40775733
2016-07-28 16:00:00,1.526,1.535,1.42000018,1.50999999,939.95016964,1413.60347312,1.5039132
2016-07-28 16:30:00,1.525,1.5260333,1.525,1.5260333,394.85485627,602.37829025,1.5255689
2016-07-28 17:00:00,1.41000017,1.533,1.4000001,1.533,4571.4225054,6698.28866452,1.46525258
2016-07-28 17:30:00,1.51,1.51,1.51,1.51,0.03634221,0.05487673,1.51
2016-07-28 18:00:00,1.50999991,1.50999991,1.41,1.41,68.39221083,102.77348264,1.50270741
2016-07-28 18:30:00,1.51,1.51,1.5,1.50899964,452.20491667,682.82545338,1.50999121
2016-07-28 19:00:00,1.51,1.51,1.44400044,1.44400044,156.76166884,233.56707558,1.48995017
2016-07-28 19:30:00,1.6,1.75,1.55,1.56923525,2427.48481045,4011.69050709,1.65261199
2016-07-28 20:00:00,1.6,1.63023519,1.57976481,1.6,92.29043272,147.46808999,1.59786974
2016-07-28 20:30:00,1.75000004,1.75000004,1.63,1.63,1331.27667394,2311.53736425,1.7363313
2016-07-28 21:00:00,1.97899997,2.09999994,1.8000123,1.97999999,2736.90861983,5129.18790377,1.8740808
2016-07-28 21:30:00,1.83,1.96999999,1.82000001,1.96999999,672.71296994,1249.08267322,1.85678399
2016-07-28 22:00:00,1.70009544,1.87999814,1.70009544,1.81,2209.62059845,4104.56324406,1.85758733
2016-07-28 22:30:00,1.75012655,1.96998,1.75012655,1.89999995,406.2377651,763.17088139,1.87863105
2016-07-28 23:00:00,1.65000001,1.86999999,1.65000001,1.76000282,1086.86768125,1890.62574945,1.73951786
2016-07-28 23:30:00,1.75898,1.79999576,1.62012067,1.66599,3941.95282078,6556.91944033,1.66336831
2016-07-29 00:00:00,1.78000058,1.83997294,1.70004063,1.75899112,1171.47849576,2139.16915507,1.82604218
2016-07-29 00:30:00,1.8,1.8,1.71000153,1.78,1512.92109686,2715.65795543,1.79497659
2016-07-29 01:00:00,1.84999722,1.88999784,1.83,1.83979998,1802.27034458,3365.02105242,1.86710116
2016-07-29 01:30:00,1.82,1.8499,1.82,1.83,529.44486916,971.45643256,1.83485852
2016-07-29 02:00:00,1.83598777,1.84969518,1.75000424,1.81000134,1615.21088454,2973.41225643,1.84088176
2016-07-29 02:30:00,1.75083251,1.88999245,1.75083251,1.8,637.57939469,1170.71861819,1.83619268
2016-07-29 03:00:00,1.80001083,1.88996183,1.80000296,1.88996183,568.95723147,1035.33218503,1.81970124
2016-07-29 03:30:00,1.80003768,1.84499113,1.80003768,1.84498549,520.0754566,942.90088797,1.81300785
2016-07-29 04:00:00,1.91005067,1.91005067,1.85500001,1.88798364,1672.69145351,3174.28687726,1.89771213
2016-07-29 04:30:00,1.87003076,1.96498363,1.85,1.87002,2477.86271344,4702.03333852,1.89761656
2016-07-29 05:00:00,1.9,1.91,1.9,1.90999671,797.31691676,1519.88428613,1.90624863
2016-07-29 05:30:00,1.87,1.9,1.81000659,1.9,245.28258841,464.33753739,1.89307174
2016-07-29 06:00:00,1.75,1.817,1.75,1.81000307,1509.26402443,2714.46559179,1.79853594
2016-07-29 06:30:00,1.75000682,1.794,1.75000682,1.794,3.27661903,5.74224299,1.75249027
2016-07-29 07:00:00,1.73000001,1.78999198,1.64000145,1.75003886,975.29361358,1645.76174314,1.68745259
2016-07-29 07:30:00,1.76997911,1.76998259,1.6942,1.735,41.89838667,72.64330065,1.73379708
2016-07-29 08:00:00,1.74998643,1.74998643,1.74998643,1.74998643,0.0063314,0.01107986,1.74998643
2016-07-29 08:30:00,1.6801228,1.75,1.6801228,1.74999604,4011.18883575,6740.08365533,1.6803207
2016-07-29 09:00:00,1.72,1.74000001,1.68013468,1.68013468,1653.37813966,2832.10495219,1.71292028
2016-07-29 09:30:00,1.68171,1.73898321,1.68171,1.73898321,10.55760609,18.0839966,1.71288798
2016-07-29 10:00:00,1.650015,1.7389153,1.650015,1.7389153,17.9615084,29.7830693,1.6581608
2016-07-29 10:30:00,1.67,1.67,1.65004179,1.65004552,100.67431113,166.33480143,1.65220699
2016-07-29 11:00:00,1.65019184,1.65019184,1.65019156,1.65019156,0.06159092,0.10163682,1.6501917
2016-07-29 11:30:00,1.69997268,1.69998627,1.65026674,1.69998627,4.17847426,7.09891877,1.69892605
2016-07-29 12:00:00,1.6,1.6889657,1.6,1.65020943,683.84646779,1123.48184693,1.64288608
2016-07-29 12:30:00,1.580004,1.62010065,1.57100713,1.62010065,16.27486985,26.1163775,1.60470576
2016-07-29 13:00:00,1.59300024,1.59300024,1.58011498,1.58011498,16.00054374,25.28270381,1.58011529
