date,close,high,low,open,quoteVolume,volume,weightedAverage
2017-08-14 09:00:00,540.0,750.000001,200.0,600.0,994.98094338,436149.87792752,438.3499813
2017-08-14 13:00:00,301.9215586,540.0,300.0,500.0,2051.86047705,704230.06005459,343.21537352
2017-08-14 17:00:00,304.94999999,314.74372275,300.0,307.2,1715.09181561,522438.60462972,304.61261599
2017-08-14 21:00:00,300.49,309.1000006,293.00000001,305.69999979,3345.89057003,1005038.7746412,300.38004937
2017-08-15 01:00:00,296.0,300.4902,289.97728609,300.489999,2798.24955109,822288.18536433,293.85806031
2017-08-15 05:00:00,300.49020001,300.49020001,290.0,296.0,554.56341574,164369.13561488,296.39375939
2017-08-15 09:00:00,302.48,303.547,292.00000002,300.4902,495.73104657,148024.3327237,298.59806794
2017-08-15 13:00:00,299.6,310.0002,292.50000001,302.48,1533.02492191,466440.39687592,304.26145733
2017-08-15 17:00:00,298.73524512,302.0,288.999,298.60000001,1686.26835472,498371.44874971,295.54693792
2017-08-15 21:00:00,294.0,300.5,290.0,295.51900002,1500.44140626,442183.36907835,294.70219045
2017-08-16 01:00:00,293.50000003,299.00000001,291.5,294.0,507.34822724,149511.55503986,294.69217987
2017-08-16 05:00:00,297.9,303.77999999,291.62155,293.50000003,326.79794666,97469.51807039,298.25621325
2017-08-16 09:00:00,292.00000002,299.0,288.0,297.9,458.279684,134202.21560021,292.83911175
2017-08-16 13:00:00,288.90000023,294.87269,286.80000001,292.1,758.96112372,220636.95050502,290.70915967
2017-08-16 17:00:00,298.49896025,298.5,288.90000035,288.91,395.65037309,116885.4953046,295.42622288
2017-08-16 21:00:00,305.5,307.0,294.10000067,296.70899999,979.74308976,296709.27746619,302.84396038
2017-08-17 01:00:00,296.52899943,309.1,294.44581036,305.5,761.21584308,228034.52510585,299.56618372
2017-08-17 05:00:00,299.15400163,300.01000014,294.0,297.696,514.11759962,152535.99084571,296.69474641
2017-08-17 09:00:00,295.60000002,301.99999999,294.0,299.99999999,360.24818713,107257.57703933,297.73245465
2017-08-17 13:00:00,299.96999996,299.96999996,292.0,295.60000002,442.94659497,131167.72529437,296.12537218
2017-08-17 17:00:00,297.10000009,300.50000001,296.78200028,299.96999992,697.60147663,208594.71609623,299.01702201
2017-08-17 21:00:00,395.0,410.0,296.0000005,297.10000001,9412.91676836,3371510.5193137,358.17914917
2017-08-18 01:00:00,379.48393894,456.99999998,360.000001,395.0,20161.91205923,8233036.3852778,408.34601207
2017-08-18 05:00:00,445.09999999,451.78999999,371.0,379.1,11958.58410454,4921072.0767558,411.50959291
2017-08-18 09:00:00,498.32020098,644.98000002,436.00000004,444.1,24421.67616112,12750137.755256,522.08282802
2017-08-18 13:00:00,457.50000001,537.9999999,455.55,500.999001,9134.01020772,4552088.5691023,498.36692379
2017-08-18 17:00:00,497.29,511.324,455.55,457.50000002,8758.95395915,4302859.9931665,491.25272415
2017-08-18 21:00:00,567.0,592.1223,495.60000012,497.29,19781.90797105,10969497.729135,554.52172486
2017-08-19 01:00:00,630.0,691.0,544.0,567.0,27362.30773286,17156321.750722,627.00565749
2017-08-19 05:00:00,694.0,779.10999999,627.0,629.99999999,35719.10898551,25394124.755845,710.93947965
2017-08-19 09:00:00,665.00000008,725.39999996,602.00000001,694.0,17319.29195059,11310466.023289,653.05591334
2017-08-19 13:00:00,735.20000002,748.88,628.60000001,669.99989979,16992.82784707,11878668.031213,699.04009727
2017-08-19 17:00:00,885.99999999,894.0,715.00000001,734.0,21618.28665033,17176968.040812,794.55732633
2017-08-19 21:00:00,839.0,972.5,773.0,886.0,34353.56750287,29772368.200555,866.64560232
2017-08-20 01:00:00,808.99999998,884.0,735.0,840.0,20520.50782643,16460503.521248,802.1489361
2017-08-20 05:00:00,744.0,834.21999998,670.99997999,808.99999998,14867.45887463,11077310.465106,745.07086641
2017-08-20 09:00:00,800.22917828,850.0,730.00000003,741.0,14147.79428813,11283687.593919,797.55807612
2017-08-20 13:00:00,818.6,840.0,740.50000001,800.45835656,5583.59712962,4401913.6585585,788.36519834
2017-08-20 17:00:00,764.55549589,823.69087999,740.0,818.57655006,6567.88402175,5173327.7793338,787.67039159
2017-08-20 21:00:00,710.67073694,780.10000007,700.00000001,764.49999698,6470.13737236,4788597.5566581,740.10755584
2017-08-21 01:00:00,759.99999799,760.00000001,676.0,710.67073696,11308.19399693,8053189.3714112,712.15521891
2017-08-21 05:00:00,726.89999987,790.99999992,709.0,760.0,8384.31535478,6300892.777243,751.50951635
2017-08-21 09:00:00,737.11300001,750.99999994,707.0,726.89999984,4020.39707383,2942828.7365201,731.97464889
2017-08-21 13:00:00,692.87,738.99999999,666.00000701,737.99999999,7996.13243835,5532177.9406727,691.85671739
2017-08-21 17:00:00,630.5,692.84999999,630.00110006,691.00000001,9957.44340208,6548183.0745972,657.61690126
2017-08-21 21:00:00,594.29999998,637.46422121,562.03000005,630.06420033,15258.35906448,9243392.4574555,605.79203952
2017-08-22 01:00:00,619.00000006,625.77790586,571.0,594.0,6503.56353267,3906266.2720139,600.63475237
2017-08-22 05:00:00,605.50001,662.00000002,590.0,620.0,7226.55877843,4548105.1737289,629.35974274
2017-08-22 09:00:00,600.0,620.0,565.12000004,605.0,5637.81866981,3332252.4232053,591.05349397
2017-08-22 13:00:00,690.078,735.0,580.16734999,599.99999998,14543.05118597,9762567.5779922,671.28743845
2017-08-22 17:00:00,709.99999955,734.0,681.0,690.206359,7640.65876133,5404873.3434313,707.38316057
2017-08-22 21:00:00,653.23366858,708.99999977,639.0,705.00000019,5753.80533561,3834863.6015896,666.49171772
2017-08-23 01:00:00,641.0,680.0,635.60000001,650.35761001,4462.94150883,2917359.838397,653.6854298
2017-08-23 05:00:00,680.0,697.0,638.0,642.99999988,3680.03590735,2467947.5640942,670.63138138
2017-08-23 09:00:00,659.00000048,713.09999999,656.91814147,682.0,4219.61215561,2883671.9384004,683.39739105
2017-08-23 13:00:00,669.17000099,694.00000001,654.262,661.0,3534.49765947,2380080.9442603,673.38591606
2017-08-23 17:00:00,660.0,678.99999985,660.0,669.170001,2471.88021867,1648959.6683581,667.08720588
2017-08-23 21:00:00,669.99999971,676.76,650.0,660.0,4057.277432,2683356.1520968,661.36866336
2017-08-24 01:00:00,662.0,671.332,657.50000001,669.99998993,1388.50024144,922089.88329442,664.09054588
2017-08-24 05:00:00,675.0,677.90573106,650.0,665.89998893,2443.5045257,1622990.7402117,664.20615273
2017-08-24 09:00:00,656.51047017,698.00000039,653.01,675.0,4792.81593719,3232718.2715659,674.49247246
